序号,发送时间,接收时间,发送内容,接收内容,延迟,信号强度,是否丢包,内容出错,延迟等级,状态划分
10010949,2024-09-09 21:37:39.632,2024-09-09 21:37:39.918,10010949 0909213739632 99,10010949 0909213739632 99,286,99,False,False,1,1
10010950,2024-09-09 21:37:40.228,2024-09-09 21:37:40.527,10010950 0909213740228 99,10010950 0909213740228 99,299,99,False,False,1,1
10010951,2024-09-09 21:37:40.822,2024-09-09 21:37:41.120,10010951 0909213740822 99,10010951 0909213740822 99,298,99,False,False,1,1
10010952,2024-09-09 21:37:41.419,2024-09-09 21:37:41.730,10010952 0909213741419 99,10010952 0909213741419 99,311,99,False,False,2,1
10010953,2024-09-09 21:37:42.014,2024-09-09 21:37:42.339,10010953 0909213742014 99,10010953 0909213742014 99,325,99,False,False,2,1
10010954,2024-09-09 21:37:42.610,2024-09-09 21:37:42.901,10010954 0909213742610 99,10010954 0909213742610 99,291,99,False,False,1,1
10010955,2024-09-09 21:37:43.203,2024-09-09 21:37:43.495,10010955 0909213743203 99,10010955 0909213743203 99,292,99,False,False,1,1
10010956,2024-09-09 21:37:43.802,2024-09-09 21:37:44.104,10010956 0909213743802 99,10010956 0909213743802 99,302,99,False,False,2,1
10010957,2024-09-09 21:37:44.400,2024-09-09 21:37:44.713,10010957 0909213744400 99,10010957 0909213744400 99,313,99,False,False,2,1
10010958,2024-09-09 21:37:44.996,2024-09-09 21:37:45.275,10010958 0909213744996 99,10010958 0909213744996 99,279,99,False,False,1,1
10010959,2024-09-09 21:37:45.592,2024-09-09 21:37:45.884,10010959 0909213745592 99,10010959 0909213745592 99,292,99,False,False,1,1
10010960,2024-09-09 21:37:46.190,2024-09-09 21:37:46.478,10010960 0909213746190 99,10010960 0909213746190 99,288,99,False,False,1,1
10010961,2024-09-09 21:37:46.785,2024-09-09 21:37:47.087,10010961 0909213746785 99,10010961 0909213746785 99,302,99,False,False,2,1
10010962,2024-09-09 21:37:47.384,2024-09-09 21:37:47.696,10010962 0909213747384 99,10010962 0909213747384 99,312,99,False,False,2,1
10010963,2024-09-09 21:37:47.985,2024-09-09 21:37:48.290,10010963 0909213747985 99,10010963 0909213747985 99,305,99,False,False,2,1
10010964,2024-09-09 21:37:48.582,2024-09-09 21:37:48.899,10010964 0909213748582 99,10010964 0909213748582 99,317,99,False,False,2,1
10010965,2024-09-09 21:37:49.189,2024-09-09 21:37:49.508,10010965 0909213749189 99,10010965 0909213749189 99,319,99,False,False,2,1
10010966,2024-09-09 21:37:49.790,2024-09-09 21:37:50.118,10010966 0909213749790 99,10010966 0909213749790 99,328,99,False,False,2,1
10010967,2024-09-09 21:37:50.388,2024-09-09 21:37:50.680,10010967 0909213750388 99,10010967 0909213750388 99,292,99,False,False,1,1
10010968,2024-09-09 21:37:50.985,2024-09-09 21:37:51.289,10010968 0909213750985 99,10010968 0909213750985 99,304,99,False,False,2,1
10010969,2024-09-09 21:37:51.584,2024-09-09 21:37:51.929,10010969 0909213751584 99,10010969 0909213751584 99,345,99,False,False,2,1
10010970,2024-09-09 21:37:52.202,2024-09-09 21:37:52.492,10010970 0909213752202 99,10010970 0909213752202 99,290,99,False,False,1,1
10010971,2024-09-09 21:37:52.798,2024-09-09 21:37:53.101,10010971 0909213752798 99,10010971 0909213752798 99,303,99,False,False,2,1
10010972,2024-09-09 21:37:53.394,2024-09-09 21:37:53.694,10010972 0909213753394 99,10010972 0909213753394 99,300,99,False,False,1,1
10010973,2024-09-09 21:37:53.991,2024-09-09 21:37:54.304,10010973 0909213753991 99,10010973 0909213753991 99,313,99,False,False,2,1
10010974,2024-09-09 21:37:54.588,2024-09-09 21:37:54.913,10010974 0909213754588 99,10010974 0909213754588 99,325,99,False,False,2,1
10010975,2024-09-09 21:37:55.184,2024-09-09 21:37:55.506,10010975 0909213755184 99,10010975 0909213755184 99,322,99,False,False,2,1
10010976,2024-09-09 21:37:55.790,2024-09-09 21:37:56.084,10010976 0909213755790 99,10010976 0909213755790 99,294,99,False,False,1,1
10010977,2024-09-09 21:37:56.387,2024-09-09 21:37:56.678,10010977 0909213756387 99,10010977 0909213756387 99,291,99,False,False,1,1
10010978,2024-09-09 21:37:56.985,2024-09-09 21:37:57.287,10010978 0909213756985 99,10010978 0909213756985 99,302,99,False,False,2,1
10010979,2024-09-09 21:37:57.597,2024-09-09 21:37:57.896,10010979 0909213757597 99,10010979 0909213757597 99,299,99,False,False,1,1
10010980,2024-09-09 21:37:58.195,2024-09-09 21:37:58.490,10010980 0909213758195 99,10010980 0909213758195 99,295,99,False,False,1,1
10010981,2024-09-09 21:37:58.797,2024-09-09 21:37:59.099,10010981 0909213758797 99,10010981 0909213758797 99,302,99,False,False,2,1
10010982,2024-09-09 21:37:59.393,2024-09-09 21:37:59.708,10010982 0909213759393 99,10010982 0909213759393 99,315,99,False,False,2,1
10010983,2024-09-09 21:37:59.988,2024-09-09 21:38:00.302,10010983 0909213759988 99,10010983 0909213759988 99,314,99,False,False,2,1
10010984,2024-09-09 21:38:00.589,2024-09-09 21:38:00.880,10010984 0909213800589 99,10010984 0909213800589 99,291,99,False,False,1,1
10010985,2024-09-09 21:38:01.186,2024-09-09 21:38:01.473,10010985 0909213801186 99,10010985 0909213801186 99,287,99,False,False,1,1
10010986,2024-09-09 21:38:01.786,2024-09-09 21:38:02.082,10010986 0909213801786 99,10010986 0909213801786 99,296,99,False,False,1,1
10010987,2024-09-09 21:38:02.385,2024-09-09 21:38:02.692,10010987 0909213802385 99,10010987 0909213802385 99,307,99,False,False,2,1
10010988,2024-09-09 21:38:02.987,2024-09-09 21:38:03.285,10010988 0909213802987 99,10010988 0909213802987 99,298,99,False,False,1,1
10010989,2024-09-09 21:38:03.585,2024-09-09 21:38:03.894,10010989 0909213803585 99,10010989 0909213803585 99,309,99,False,False,2,1
10010990,2024-09-09 21:38:04.183,2024-09-09 21:38:04.504,10010990 0909213804183 99,10010990 0909213804183 99,321,99,False,False,2,1
10010991,2024-09-09 21:38:04.782,2024-09-09 21:38:05.097,10010991 0909213804782 99,10010991 0909213804782 99,315,99,False,False,2,1
10010992,2024-09-09 21:38:05.383,2024-09-09 21:38:05.706,10010992 0909213805383 99,10010992 0909213805383 99,323,99,False,False,2,1
10010993,2024-09-09 21:38:05.984,2024-09-09 21:38:06.315,10010993 0909213805984 99,10010993 0909213805984 99,331,99,False,False,2,1
10010994,2024-09-09 21:38:06.585,2024-09-09 21:38:06.878,10010994 0909213806585 99,10010994 0909213806585 99,293,99,False,False,1,1
10010995,2024-09-09 21:38:07.183,2024-09-09 21:38:07.487,10010995 0909213807183 99,10010995 0909213807183 99,304,99,False,False,2,1
10010996,2024-09-09 21:38:07.782,2024-09-09 21:38:08.081,10010996 0909213807782 99,10010996 0909213807782 99,299,99,False,False,1,1
10010997,2024-09-09 21:38:08.381,2024-09-09 21:38:08.690,10010997 0909213808381 99,10010997 0909213808381 99,309,99,False,False,2,1
10010998,2024-09-09 21:38:08.979,2024-09-09 21:38:09.299,10010998 0909213808979 99,10010998 0909213808979 99,320,99,False,False,2,1
10010999,2024-09-09 21:38:09.580,2024-09-09 21:38:09.892,10010999 0909213809580 99,10010999 0909213809580 99,312,99,False,False,2,1
10011000,2024-09-09 21:38:10.181,2024-09-09 21:38:10.470,10011000 0909213810181 99,10011000 0909213810181 99,289,99,False,False,1,1
10011001,2024-09-09 21:38:10.779,2024-09-09 21:38:11.064,10011001 0909213810779 99,10011001 0909213810779 99,285,99,False,False,1,1
10011002,2024-09-09 21:38:11.376,2024-09-09 21:38:11.673,10011002 0909213811376 99,10011002 0909213811376 99,297,99,False,False,1,1
10011003,2024-09-09 21:38:11.974,2024-09-09 21:38:12.282,10011003 0909213811974 99,10011003 0909213811974 99,308,99,False,False,2,1
10011004,2024-09-09 21:38:12.567,2024-09-09 21:38:12.876,10011004 0909213812567 99,10011004 0909213812567 99,309,99,False,False,2,1
10011005,2024-09-09 21:38:13.167,2024-09-09 21:38:13.438,10011005 0909213813167 99,10011005 0909213813167 99,271,99,False,False,1,1
10011006,2024-09-09 21:38:13.761,2024-09-09 21:38:14.047,10011006 0909213813761 99,10011006 0909213813761 99,286,99,False,False,1,1
10011007,2024-09-09 21:38:14.355,2024-09-09 21:38:14.657,10011007 0909213814355 99,10011007 0909213814355 99,302,99,False,False,2,1
10011008,2024-09-09 21:38:14.949,2024-09-09 21:38:15.266,10011008 0909213814949 99,10011008 0909213814949 99,317,99,False,False,2,1
10011009,2024-09-09 21:38:15.542,2024-09-09 21:38:15.828,10011009 0909213815542 99,10011009 0909213815542 99,286,99,False,False,1,1
10011010,2024-09-09 21:38:16.139,2024-09-09 21:38:16.437,10011010 0909213816139 99,10011010 0909213816139 99,298,99,False,False,1,1
10011011,2024-09-09 21:38:16.735,2024-09-09 21:38:17.031,10011011 0909213816735 99,10011011 0909213816735 99,296,99,False,False,1,1
10011012,2024-09-09 21:38:17.332,2024-09-09 21:38:17.640,10011012 0909213817332 99,10011012 0909213817332 99,308,99,False,False,2,1
10011013,2024-09-09 21:38:17.930,2024-09-09 21:38:18.249,10011013 0909213817930 99,10011013 0909213817930 99,319,99,False,False,2,1
10011014,2024-09-09 21:38:18.529,2024-09-09 21:38:18.843,10011014 0909213818529 99,10011014 0909213818529 99,314,99,False,False,2,1
10011015,2024-09-09 21:38:19.127,2024-09-09 21:38:19.405,10011015 0909213819127 99,10011015 0909213819127 99,278,99,False,False,1,1
10011016,2024-09-09 21:38:19.724,2024-09-09 21:38:20.014,10011016 0909213819724 99,10011016 0909213819724 99,290,99,False,False,1,1
10011017,2024-09-09 21:38:20.326,2024-09-09 21:38:20.623,10011017 0909213820326 99,10011017 0909213820326 99,297,99,False,False,1,1
10011018,2024-09-09 21:38:20.923,2024-09-09 21:38:21.233,10011018 0909213820923 99,10011018 0909213820923 99,310,99,False,False,2,1
10011019,2024-09-09 21:38:21.522,2024-09-09 21:38:21.826,10011019 0909213821522 99,10011019 0909213821522 99,304,99,False,False,2,1
10011020,2024-09-09 21:38:22.121,2024-09-09 21:38:22.435,10011020 0909213822121 99,10011020 0909213822121 99,314,99,False,False,2,1
10011021,2024-09-09 21:38:22.720,2024-09-09 21:38:23.044,10011021 0909213822720 99,10011021 0909213822720 99,324,99,False,False,2,1
10011022,2024-09-09 21:38:23.320,2024-09-09 21:38:23.638,10011022 0909213823320 99,10011022 0909213823320 99,318,99,False,False,2,1
10011023,2024-09-09 21:38:23.937,2024-09-09 21:38:24.247,10011023 0909213823937 99,10011023 0909213823937 99,310,99,False,False,2,1
10011024,2024-09-09 21:38:24.533,2024-09-09 21:38:24.856,10011024 0909213824533 99,10011024 0909213824533 99,323,99,False,False,2,1
10011025,2024-09-09 21:38:25.132,2024-09-09 21:38:25.419,10011025 0909213825132 99,10011025 0909213825132 99,287,99,False,False,1,1
10011026,2024-09-09 21:38:25.731,2024-09-09 21:38:26.028,10011026 0909213825731 99,10011026 0909213825731 99,297,99,False,False,1,1
10011027,2024-09-09 21:38:26.330,2024-09-09 21:38:26.621,10011027 0909213826330 99,10011027 0909213826330 99,291,99,False,False,1,1
10011028,2024-09-09 21:38:26.928,2024-09-09 21:38:27.231,10011028 0909213826928 99,10011028 0909213826928 99,303,99,False,False,2,1
10011029,2024-09-09 21:38:27.526,2024-09-09 21:38:27.840,10011029 0909213827526 99,10011029 0909213827526 99,314,99,False,False,2,1
10011030,2024-09-09 21:38:28.122,2024-09-09 21:38:28.433,10011030 0909213828122 99,10011030 0909213828122 99,311,99,False,False,2,1
10011031,2024-09-09 21:38:28.720,2024-09-09 21:38:29.043,10011031 0909213828720 99,10011031 0909213828720 99,323,99,False,False,2,1
10011032,2024-09-09 21:38:29.337,2024-09-09 21:38:29.652,10011032 0909213829337 99,10011032 0909213829337 99,315,99,False,False,2,1
10011033,2024-09-09 21:38:29.933,2024-09-09 21:38:30.245,10011033 0909213829933 99,10011033 0909213829933 99,312,99,False,False,2,1
10011034,2024-09-09 21:38:30.533,2024-09-09 21:38:30.823,10011034 0909213830533 99,10011034 0909213830533 99,290,99,False,False,1,1
10011035,2024-09-09 21:38:31.131,2024-09-09 21:38:31.417,10011035 0909213831131 99,10011035 0909213831131 99,286,99,False,False,1,1
10011036,2024-09-09 21:38:31.726,2024-09-09 21:38:32.026,10011036 0909213831726 99,10011036 0909213831726 99,300,99,False,False,1,1
10011037,2024-09-09 21:38:32.325,2024-09-09 21:38:32.635,10011037 0909213832325 99,10011037 0909213832325 99,310,99,False,False,2,1
10011038,2024-09-09 21:38:32.923,2024-09-09 21:38:33.229,10011038 0909213832923 99,10011038 0909213832923 99,306,99,False,False,2,1
10011039,2024-09-09 21:38:33.522,2024-09-09 21:38:33.838,10011039 0909213833522 99,10011039 0909213833522 99,316,99,False,False,2,1
10011040,2024-09-09 21:38:34.121,2024-09-09 21:38:34.400,10011040 0909213834121 99,10011040 0909213834121 99,279,99,False,False,1,1
10011041,2024-09-09 21:38:34.714,2024-09-09 21:38:35.009,10011041 0909213834714 99,10011041 0909213834714 99,295,99,False,False,1,1
10011042,2024-09-09 21:38:35.313,2024-09-09 21:38:35.619,10011042 0909213835313 99,10011042 0909213835313 99,306,99,False,False,2,1
10011043,2024-09-09 21:38:35.910,2024-09-09 21:38:36.212,10011043 0909213835910 99,10011043 0909213835910 99,302,99,False,False,2,1
10011044,2024-09-09 21:38:36.509,2024-09-09 21:38:36.821,10011044 0909213836509 99,10011044 0909213836509 99,312,99,False,False,2,1
10011045,2024-09-09 21:38:37.108,2024-09-09 21:38:37.430,10011045 0909213837108 99,10011045 0909213837108 99,322,99,False,False,2,1
10011046,2024-09-09 21:38:37.711,2024-09-09 21:38:38.024,10011046 0909213837711 99,10011046 0909213837711 99,313,99,False,False,2,1
10011047,2024-09-09 21:38:38.309,2024-09-09 21:38:38.586,10011047 0909213838309 99,10011047 0909213838309 99,277,99,False,False,1,1
10011048,2024-09-09 21:38:38.902,2024-09-09 21:38:39.196,10011048 0909213838902 99,10011048 0909213838902 99,294,99,False,False,1,1
10011049,2024-09-09 21:38:39.499,2024-09-09 21:38:39.805,10011049 0909213839499 99,10011049 0909213839499 99,306,99,False,False,2,1
10011050,2024-09-09 21:38:40.095,2024-09-09 21:38:40.398,10011050 0909213840095 99,10011050 0909213840095 99,303,99,False,False,2,1
10011051,2024-09-09 21:38:40.690,2024-09-09 21:38:40.976,10011051 0909213840690 99,10011051 0909213840690 99,286,99,False,False,1,1
10011052,2024-09-09 21:38:41.285,2024-09-09 21:38:41.570,10011052 0909213841285 99,10011052 0909213841285 99,285,99,False,False,1,1
10011053,2024-09-09 21:38:41.885,2024-09-09 21:38:42.179,10011053 0909213841885 99,10011053 0909213841885 99,294,99,False,False,1,1
10011054,2024-09-09 21:38:42.479,2024-09-09 21:38:42.788,10011054 0909213842479 99,10011054 0909213842479 99,309,99,False,False,2,1
10011055,2024-09-09 21:38:43.074,2024-09-09 21:38:43.397,10011055 0909213843074 99,10011055 0909213843074 99,323,99,False,False,2,1
10011056,2024-09-09 21:38:43.672,2024-09-09 21:38:43.960,10011056 0909213843672 99,10011056 0909213843672 99,288,99,False,False,1,1
10011057,2024-09-09 21:38:44.259,2024-09-09 21:38:44.553,10011057 0909213844259 99,10011057 0909213844259 99,294,99,False,False,1,1
10011058,2024-09-09 21:38:44.864,2024-09-09 21:38:45.162,10011058 0909213844864 99,10011058 0909213844864 99,298,99,False,False,1,1
10011059,2024-09-09 21:38:45.463,2024-09-09 21:38:45.772,10011059 0909213845463 99,10011059 0909213845463 99,309,99,False,False,2,1
10011060,2024-09-09 21:38:46.060,2024-09-09 21:38:46.365,10011060 0909213846060 99,10011060 0909213846060 99,305,99,False,False,2,1
10011061,2024-09-09 21:38:46.659,2024-09-09 21:38:46.974,10011061 0909213846659 99,10011061 0909213846659 99,315,99,False,False,2,1
10011062,2024-09-09 21:38:47.256,2024-09-09 21:38:47.583,10011062 0909213847256 99,10011062 0909213847256 99,327,99,False,False,2,1
10011063,2024-09-09 21:38:47.853,2024-09-09 21:38:48.146,10011063 0909213847853 99,10011063 0909213847853 99,293,99,False,False,1,1
10011064,2024-09-09 21:38:48.450,2024-09-09 21:38:48.755,10011064 0909213848450 99,10011064 0909213848450 99,305,99,False,False,2,1
10011065,2024-09-09 21:38:49.045,2024-09-09 21:38:49.349,10011065 0909213849045 99,10011065 0909213849045 99,304,99,False,False,2,1
10011066,2024-09-09 21:38:49.642,2024-09-09 21:38:49.958,10011066 0909213849642 99,10011066 0909213849642 99,316,99,False,False,2,1
10011067,2024-09-09 21:38:50.239,2024-09-09 21:38:50.520,10011067 0909213850239 99,10011067 0909213850239 99,281,99,False,False,1,1
10011068,2024-09-09 21:38:50.833,2024-09-09 21:38:51.129,10011068 0909213850833 99,10011068 0909213850833 99,296,99,False,False,1,1
10011069,2024-09-09 21:38:51.428,2024-09-09 21:38:51.738,10011069 0909213851428 99,10011069 0909213851428 99,310,99,False,False,2,1
10011070,2024-09-09 21:38:52.027,2024-09-09 21:38:52.332,10011070 0909213852027 99,10011070 0909213852027 99,305,99,False,False,2,1
10011071,2024-09-09 21:38:52.622,2024-09-09 21:38:52.894,10011071 0909213852622 99,10011071 0909213852622 99,272,99,False,False,1,1
10011072,2024-09-09 21:38:53.213,2024-09-09 21:38:53.503,10011072 0909213853213 99,10011072 0909213853213 99,290,99,False,False,1,1
10011073,2024-09-09 21:38:53.805,2024-09-09 21:38:54.113,10011073 0909213853805 99,10011073 0909213853805 99,308,99,False,False,2,1
10011074,2024-09-09 21:38:54.400,2024-09-09 21:38:54.706,10011074 0909213854400 99,10011074 0909213854400 99,306,99,False,False,2,1
10011075,2024-09-09 21:38:54.997,2024-09-09 21:38:55.315,10011075 0909213854997 99,10011075 0909213854997 99,318,99,False,False,2,1
10011076,2024-09-09 21:38:55.616,2024-09-09 21:38:55.925,10011076 0909213855616 99,10011076 0909213855616 99,309,99,False,False,2,1
10011077,2024-09-09 21:38:56.214,2024-09-09 21:38:56.534,10011077 0909213856214 99,10011077 0909213856214 99,320,99,False,False,2,1
10011078,2024-09-09 21:38:56.810,2024-09-09 21:38:57.096,10011078 0909213856810 99,10011078 0909213856810 99,286,99,False,False,1,1
10011079,2024-09-09 21:38:57.405,2024-09-09 21:38:57.690,10011079 0909213857405 99,10011079 0909213857405 99,285,99,False,False,1,1
10011080,2024-09-09 21:38:58.003,2024-09-09 21:38:58.299,10011080 0909213858003 99,10011080 0909213858003 99,296,99,False,False,1,1
10011081,2024-09-09 21:38:58.601,2024-09-09 21:38:58.908,10011081 0909213858601 99,10011081 0909213858601 99,307,99,False,False,2,1
10011082,2024-09-09 21:38:59.207,2024-09-09 21:38:59.502,10011082 0909213859207 99,10011082 0909213859207 99,295,99,False,False,1,1
10011083,2024-09-09 21:38:59.803,2024-09-09 21:39:00.111,10011083 0909213859803 99,10011083 0909213859803 99,308,99,False,False,2,1
10011084,2024-09-09 21:39:00.401,2024-09-09 21:39:00.720,10011084 0909213900401 99,10011084 0909213900401 99,319,99,False,False,2,1
10011085,2024-09-09 21:39:01.024,2024-09-09 21:39:01.329,10011085 0909213901024 99,10011085 0909213901024 99,305,99,False,False,2,1
10011086,2024-09-09 21:39:01.618,2024-09-09 21:39:01.923,10011086 0909213901618 99,10011086 0909213901618 99,305,99,False,False,2,1
10011087,2024-09-09 21:39:02.220,2024-09-09 21:39:02.532,10011087 0909213902220 99,10011087 0909213902220 99,312,99,False,False,2,1
10011088,2024-09-09 21:39:02.815,2024-09-09 21:39:03.094,10011088 0909213902815 99,10011088 0909213902815 99,279,99,False,False,1,1
